date,news_text
2015/4/25,What AT&amp;T (T) and Verizon's (VZ) Slowdown Means for Apple Inc. (AAPL): BTIG $AAPL
2015/4/25,"How to tame the Apple Watch, and more of today’s top stories:"
2015/4/25,$AAPL - Will Google's Android Wear Update Help It Challenge the Apple Watch?
2015/4/26,RT @RichLoPresti: "@howardlindzon "@Surfnm $AAPL The Watch
2015/4/26,"Bets are on: pre-split 1000 = 142.86. Do we get there and if so, does it get sold? $AAPL"
2015/4/26,Earnings Tomorrow: $AAPL $ADVS $AGNC $ALSN $BRX $CDNS $CHRW $GGP $HIG $LH $MEG $SWFT $UDR
2015/4/26,when earnings season comes down to one company... $AAPL
2015/4/26,Wkly recap last 4 weeks before launch tomorrow. 28/43 notable losses $GOOGL (80%) $AAPL (40%) $TSLA (45%) ($LNKD 25%) $ILMN (15%) $AMZN (25%
2015/4/26,@notjoshfelker $AAPL Apple: Thanks For The Stock Boost; Now How Bout More Cash?
2015/4/26,RT @kirillklip: New Generation Lithium Batteries.
2015/4/26,$AAPL EPS is Improving. #CML_AAPL #CML_EPS
2015/4/26,"$AAPL:

Wall Street Expects Apple Inc. (NASDAQ:AAPL) iPhones Sales to be ...:"
2015/4/26,RT @OphirGottlieb: $AAPL EPS is Improving. #CML_AAPL #CML_EPS
2015/4/26,Apple earnings will probably boost the shares this week. $AAPL
2015/4/26,RT @FinMktg: 22 Fintech Apps Coming To Apple Watch $AAPL $C $DFS
2015/4/26,"#Keystone the Scribe provides the #events and #news impacting global #stocks, #currencies and #bonds."
2015/4/26,1/ Would have been nice if NYT's facile analysis of $AAPL mkt cap mentioned it's not esp favored by institutions
2015/4/27,Apple's Run Into Earnings And What To Expect...
2015/4/27,"$AAPL lol what would Apple be at if thw hadn't done the 7/1 split?
Flash: Apple gets delegate in US Senate, lol"
2015/4/27,"RT @Hedgology: Apple: FQ2 EPS of $2.33 beats by $0.17. Revenue of $58.01B (+27.1% Y/Y) beats by $1.95B.

$AAPL"
2015/4/27,RT @StockTwits: Apple now has $194 BILLION in cash. That's equal to the foreign-exchange reserves of GERMANY.
2015/4/27,$AAPL 's conference call was pretty impressive
2015/4/27,"RT @ValaAfshar: 8 years, 9 products, $600 billion of new market value. Apple's incredible journey in 1 chart. @dkberman $AAPL"
2015/4/27,$AAPL Max Pain = 125.00. Maturity = 05/01/2015.  Previous close = 130.28.
2015/4/27,"$AAPL is gonna crash @ open. There, #free trade for all of you. If you're a bull, buy the opening sell off."
2015/4/27,@jimcramer @carlquintanilla @davidfaber @RiskReversal JAM $AAPL n $FB in open.. LOL Short them if ur not in yet
2015/4/27,"RT @dkberman: Eight years, 9 products, $600 billion of new market value. Apple's incredible journey in one simple chart. $AAPL"
2015/4/27,"RT @Hedgology: Open interest in Apple increased by 125, including puts.

$AAPL"
2015/4/27,RT @KeithMcCullough: Per my friend Mike O'Rourke $AMZN $MSFT $GOOGL $AAPL = 66% of the Nasdaq 100’s gain last week
2015/4/27,RT @PhilipvanDoorn: Here’s how much Apple earns more than everyone else
2015/4/27,"Apple Inc. (AAPL): Why This Analyst Still Has 'Hold' Rating With $125 Price Target - TickerLens $AAPL #AAPL,Apple"
2015/4/27,RT @StockTwits: Apple now has $194 BILLION in cash. That's equal to the foreign-exchange reserves of GERMANY.
2015/4/27,RT @KeithMcCullough: Per my friend Mike O'Rourke $AMZN $MSFT $GOOGL $AAPL = 66% of the Nasdaq 100’s gain last week
2015/4/27,Microsoft has $95 billion in cash so it's no slouch in this dept either. Also returning money to shareholders. $MSFT $AAPL
2015/4/27,"RT @ReutersBiz: BREAKING: #Apple reports record second-quarter results, sells 61.2 million iPhones. $AAPL"
2015/4/27,$AAPL Apple enlists iTunes to solicit American Red Cross donations to Nepal
2015/4/27,"RT @TheStreetTech: Dividend boosted to 52 cents a share, up 11% $AAPL"
2015/4/27,"RT @WSJ: Apple sold 61.17 million iPhones in the quarter, up 40% from year-earlier period:"
2015/4/27,RT @Benzinga: Wall Street voices opinion on Apple Watch $AAPL
2015/4/27,RT @carlquintanilla: 22% of those who've ordered an #applewatch have gotten delivery. (via Slice Intelligence) $AAPL
2015/4/27,$AAPL zetti: I think we see the first trillion dollar: zetti
2015/4/27,I submit that once you go beyond holding $150 billion in cash your company can no longer be called a startup. #194wow $AAPL #fb
2015/4/27,RT @davidwalshblog: $AAPL
2015/4/27,"Interesting numbers from $AAPL earning report. China seeing amazing growth, iPad faltering while Mac is growing."
2015/4/27,RT @jbooton: iPhone average selling prices $659 during the quarter - an increase of $62 year-over-year $AAPL
2015/4/27,"RT @m_cof: Carl Icahn, Apple's 7th largest shareholder, is making over $100 million on $AAPL in after-hours trade"
2015/4/27,RT @abdulnasser15: ???? : $AAPL ???? ????????? ??????? ??? 0.52 ???
2015/4/27,RT @mashable: Shorter Apple earnings: They sold a ton of iPhones.
2015/4/27,"It's official, $AAPL (Apple) has money coming out of their ears.  Apparently they can do on wrong. :)  Should..."
2015/4/27,"RT @ReutersTech: BREAKING: #Apple CEO says #AppleWatch demand ""greater than supply"", ""we are working hard to remedy that."" $AAPL"
2015/4/27,@losingbeta $AAPL just reported earnings for Q2 2015 –
2015/4/27,"RT @CNBCnow: Apple's cash horde is now $194,000,000,000. $AAPL"
2015/4/27,RT @cdhowe: Time for those "law of large numbers will tank $AAPL" analysts to consider what 33% growth means for their forecasts. Hint: the…
2015/4/27,$AAPL - Sanford C. Bernstein Reiterates "Outperform" Rating for Apple (AAPL)
2015/4/27,$AAPL
2015/4/27,"RT @WrigleyTom: $AAPL $CUDA $COH $AKAM $BWLD
$GPRO $PNRA $TWTR $LL $GRUB 
$BIDU $NXPI $YELP $TASR $VA 
$EXPE $FEYE $FSLR $HABT $LNKD"
2015/4/27,$AAPL market cap now more than 2x any other company in the world. But rising revenues outpace price so value remains high. Remarkable
2015/4/27,Apple Inc. Pushing New 5W Charger With Retractable Pins In United Kingdom $AAPL
2015/4/27,RT @HFTAlert: $AAPL Liquidity Accumulators show more buying after the move down than over the prior couple of hours... dip buyers
2015/4/27,RT @PennyStockingt: Our Winning Penny Stock Picks Gained Over 3115% In The Past 6 Months! Huge News:
2015/4/27,"$AAPL $BWLD $UPS $GPRO $TWTR
$GWPH $SEAS"
2015/4/27,"RT @StockWebTrading: Earnings Releases for April 27th (after the close): $AAPL
$ABX
$ACC
$AFG
$AGNC
$ALSN
$AMKR
$ARE
$AVB
$BRX
$BXP... http…"
2015/4/27,Find active and helpful professional daytraders stock traders here
2015/4/27,"MARKET SNAPSHOT: U.S. Stocks: Investors Begin The Wait For Apple Results, FOMC Meeting $AAPL #Apple #wlst"
2015/4/27,RT @TheStreet: We break down Apple earnings so you don't have to
2015/4/27,Predictions for $AAPL cash open tomorrow
2015/4/27,"RT @The_Big_Trade: Why I'm bullish on U.S. #stocks
-improved economy
-strong dollar
-tech stocks"
2015/4/27,Notable earnings after Monday’s close
2015/4/27,@JustinPulitzer $132.72 nbow.  Where do you see $AAPL going after the bell?  $120 or $140?  Thanks!
2015/4/27,$AAPL #AppleWatch
2015/4/27,"Would love to see $AAPL gap down below 100, won't happen though. But we can hope for some drama?"
2015/4/27,"RT @latsyrclau: Who's excited? #AppleEarnings $AAPL

@Kelly_Evans @BillGriffeth"
2015/4/27,RT @TradeNeighbor: And here we go! Retweet if you're playing $AAPL earnings.
2015/4/27,RT @daytradingradio: whats the reaction on $AAPL earning tonight @ 4:30pm est
2015/4/27,RT @CNBC: Stocks close lower despite $AAPL up 1.5%:
2015/4/27,RT @MarketWatch: Apple $AAPL is set to report second-quarter earnings. Our preview:
2015/4/27,"@CNBCClosingBell @Kelly_Evans @GuyAdami Re:$AAPL-More like 'close your eyes and buy them' at these levels,earnings aside."
2015/4/27,"$AAPL - Why Shares of Windstream Holdings, Inc. Both Popped and Plunged Today"
2015/4/27,@BeantownBio $AAPL ...A lot of Apple talk on #MarketGuru investor group.
2015/4/27,RT @Benzinga: See what @RedDogT3 @TJAnderson1 @TripleDTrader @Lemelson said about $AAPL before today's earnings report:
2015/4/27,"RT @StockTwits: This chart shows how Apple has traded, on average, over the last 20 years -&gt;"
2015/4/27,$AAPL
2015/4/27,The Winners And Losers From A #CableTV Shakeup $CMCSA $AMZN $NFLX $AAPL $VZ $DIS
2015/4/27,$AAPL Jan 27 earnings announcement price history
2015/4/27,@ScienceOfSmut ?? $AAPL
2015/4/27,$AAPL Boosts dividend 11%
2015/4/27,iPhone sales looking good in the March quarter. $AAPL
2015/4/27,Apple also raises its dividend by 11% to 52 cents. $AAPL
2015/4/27,"RT @ReutersBiz: BREAKING: #Apple reports record second-quarter results, sells 61.2 million iPhones. $AAPL"
2015/4/27,A great day for slave labor! rt @ReutersBiz: BREAKING: #Apple reports second quarter EPS of $2.33 on revenue of $58 billion. $AAPL
2015/4/27,"“@CNBCnow: Apple’s cash horde is now $194,000,000,000. $AAPL"
2015/4/27,RT @LaMonicaBuzz: $AAPL finished the quarter with ... $193.5 billion in cash. Good L-rd!
2015/4/27,$AAPL well it ran 10 into earnings so... Waiting till after the conf. call and the open tomorrow.
2015/4/27,"RT @Jack_L_Mohr: $AAPL results were truly spectacular, huge rev/EPS beat, iPhones sales blow-out, $200 BILLION capital return program, FAT …"
2015/4/27,Long $AAPL
2015/4/27,RT @StockTwits: Apple beat on EPS and REVENUE. Increased its buyback. Raised its dividend -&gt;
2015/4/27,RT @SnazzyQ: It's a great day to be an $AAPL shareholder. ;)
2015/4/27,"RT @CNBCnow: Apple's cash horde is now $194,000,000,000. $AAPL"
2015/4/27,???? : ????? ?? ??? $AAPL ??? 194 ????? ?????
2015/4/27,RT @5OClockShadow_: $AAPL ????????????????
2015/4/27,"RT @Hedgology: Apple: FQ2 EPS of $2.33 beats by $0.17. Revenue of $58.01B (+27.1% Y/Y) beats by $1.95B.

$AAPL"
2015/4/27,"RT @dkberman: Eight years, 9 products, $600 billion of new market value. Apple's incredible journey in one simple chart. $AAPL"
2015/4/27,"Brean initiates Apple at Buy, says 'world is the ecosystem' $AAPL"
2015/4/27,"RT @CNBCWorld: US stocks point to a higher open as markets gear up for $AAPL earnings, eye 2-day Fed meeting"
2015/4/27,"RT @BrianSozzi: Worth monitoring. “Smashed Apple Watch gallery of horrors, it’s not pretty”"
2015/4/27,"$AAPL - MARKET SNAPSHOT: U.S. Stocks: Futures Inch Higher, Point To Records"
2015/4/27,"@Barankiewicz $AAPL Morgan Stanley: 10 cheap big names, 10 expensive ones"
2015/4/27,"RT @Hedgology: In before Apple earnings!

$AAPL"
2015/4/27,"RT @Hedgology: In before Apple earnings!

$AAPL"
2015/4/27,$AAPL Here we go.
2015/4/27,"RT @Hedgology: In before Apple earnings!

$AAPL"
2015/4/27,"RT @PipsToDollars: EARNINGS:
M: $AAPL $RCII $SOHU 
T: $BWLD*  $PNRA* $KRFT $GPRO $TWTR
W: $BIDU* $MAR $NXPI
TH: $EXPE* $XOM  $LNKD **
F: $C…"
2015/4/27,RT @SJosephBurns: $AAPL
2015/4/27,Abriendo 15 largos de $AAPL a 132.76USD con un PT en 199.447 y con un SL en 66.103 IDOP214797  vía @TTt...
2015/4/27,"$AAPL active, relative volume: 4.11, 1H, 1:00 PM, #nasdaq $SPY $NDX"
2015/4/27,"RT @CNNMoney: Forget Nasdaq 5000, traders are already talking 6000. How high can it go?"
2015/4/27,"@TraderRL23 God, there should be a show based on these tweets $AAPL"
2015/4/27,RT @tradewithjoe: Friday ORB trades - $IWM $SPY $QQQ $TWTR $BABA $AAPL $FB $PCLN $BIDU $NFLX $TSLA $AMZN $GOOGL $YHOO $LNKD
2015/4/27,$AAPL going up! On a TUESDAY! #AAPL
2015/4/27,Read our latest newsletter "Apple to report Monday - What to expect?"
2015/4/27,Apple IPhone Sales in China Seen Surpassing U.S. for First Time
2015/4/27,RT @StockTwits: Here's what Apple has done over its last 5 earnings reports. Up almost 75% YoY.
2015/4/27,"If $AAPL beats and pulls $qqq up with it more, I will add to short calls."
2015/4/27,Not sure how much I like $AAPL trading up like this pre-earnings
2015/4/27,$AAPL is now up 54% since making the Active Team in April last year. See full trade stats:
2015/4/27,Apple Given Outperform Rating at FBR &amp; Co. $AAPL
2015/4/27,"RT @WhisperNumber: @LizClaman $AAPL whisper number $2.31, 16c ahead of analysts"
2015/4/27,RT @IGAus: Will Apple reach new all-time highs on April 28? Preview $AAPL Earnings with The Next Trade.
2015/4/27,"$AAPL $AMZN $EBAY:

Apple Volatility Bets Surge in Options Market as Buyback Beckons:"
2015/4/27,"$AAPL 2Q15 PR: “Cash flow from operations was outstanding at $19.1 billion” said, Luca Maestri, CFO."
2015/4/27,RT @StockTwits: Here's how Apple is trading right after earnings. Chart from @sspencer_smb -&gt;
2015/4/27,"RT @dkberman: Eight years, 9 products, $600 billion of new market value. Apple's incredible journey in one simple chart. $AAPL"
2015/4/27,"Shares of $AAPL are now worth nearly 5x what I paid for my first batch in 2010.

And the Watch era has only just begun."
2015/4/27,"$AAPL Apple beats Street 2Q forecasts: earnings: $2.33 per share, vs. expected $2.16"
2015/4/27,RT @ReutersBiz: BREAKING: #Apple reports record second-quarter results. $AAPL
2015/4/27,"RT @RogerWCheng: Apple's iPhone dominated the quarter, representing 70 percent of the company's total revenue. $AAPL"
2015/4/27,Apple Inc. iPhone China Sales To Surpass US [REPORT] $AAPL
2015/4/27,RT @StockTwits: Apple beat on EPS and REVENUE. Increased its buyback. Raised its dividend -&gt;
2015/4/27,Will see tmrw but vol buyers likely get crushed on $AAPL even with good #'s and return $200 billion.  Happens with high expectations
2015/4/27,RT @Benzinga: Wall Street Voices Opinion On Apple Watch $AAPL
2015/4/27,RT @JohnLBair1: What up with BIG banks $GS $MS $AAPL #Apple gains ahead of earnings; #Deutsche #Bank hit by #legal costs
2015/4/27,@MPTrader $AAPL ...There's a list of Apple followers on Market Guru -
2015/4/27,@dxxpak $AAPL ...There's a list of Apple followers on Market Guru -
2015/4/28,RT @max_p24: $AAPL $TSLA $TWTR play these stocks before or after earning.. u will make more money than holding stocks for overnight earning…
2015/4/28,"RT @CNBCnow: Apple's cash hoard is now $194,000,000,000. $AAPL"
2015/4/28,"RT @CNNMoney: Forget Nasdaq 5000, traders are already talking 6000. How high can it go?"
2015/4/28,RT skanndTyagi #letsFootball #atk ForbesTech : RT Brian_Solomon: China DOMINATED Apple's Q2 sales growth. $AAPL Fo…
2015/4/28,"If $AAPL pop in the am, most likely $SPY will attempt to retest resistance @ $211.64"
2015/4/28,Platinum Members Saw Our Stock Alerts Gain Over 3100% In 6 Months! Subscribe Here:
2015/4/28,"RT @ReutersBiz: BREAKING: #Apple CEO says #AppleWatch demand ""greater than supply"", ""we are working hard to remedy that."" $AAPL"
2015/4/28,RT @cdhowe: Time for those "law of large numbers will tank $AAPL" analysts to consider what 33% growth means for their forecasts. Hint: the…
2015/4/28,"Action in Review w/ @WallStJesus @sanglucci | April 27th, 2015 |"
2015/4/28,@JustinPulitzer looks like it might just stay $134-128 ish. $AAPL
2015/4/28,$AAPL quarterly profits up 33% Nice!!!!!
2015/4/28,"RT @CNBCnow: Apple's cash hoard is now $194,000,000,000. $AAPL"
2015/4/28,iPhone sales (in millions) $AAPL
2015/4/28,RT @Carl_C_Icahn: $AAPL is still undervalued and misunderstood. Expect to put out another in-depth report within two weeks.
2015/4/28,RT @StockTwits: A fantastic quote from Steve Jobs and worth bookmarking right now -&gt;
2015/4/28,"Apple's Mac is selling strong, iPad not so much"
2015/4/28,Short $AAPL at 135/136 Expiration next week. Very tight stop loss
2015/4/28,$AAPL - 3 Surprises From Sony's Xperia Z4 Flagship Phone
2015/4/28,Cerrado 500 largos de $AAPL a 132.18USD perdiendo -310USD IDOP216190  vía @TTtradertwit...
2015/4/28,"RT @AppleReporter: Apple Reports Record Second Quarter Results
Official Press Release"
2015/4/28,What happened to Apple stock? $AAPL $TWTR
2015/4/28,"Goldman Sachs reiterates Buy rating on $AAPL, raises PT to $163 from $145"
2015/4/28,RT @TickerReport: JMP Securities Reaffirms Outperform Rating for Apple $AAPL
2015/4/28,"$TRBD Reviews Updated Tuesday, April 28, 2015 07:45:45 AM $LSDC $HAS $AAPL $MYEC"
2015/4/28,"$AAPL Percent Change Updated Tuesday, April 28, 2015 08:07:26 AM $CTIX $UVXY $T $MMM"
2015/4/28,@MarkinCHS $AAPL ...Apple is 13% of the #MG25 - Market Guru investor group's index.
2015/4/28,$AAPL - Apple Given a $180.00 Price Target by Cantor Fitzgerald Analysts (AAPL)
2015/4/28,"Facebook Messenger adds video calls, but $FB shares are on hold"
2015/4/28,RT @SquawkCNBC: $AAPL could buy $F $GM $TSLA with its cash hoard of $194B via @JoeSquawk (and some money to spare)
2015/4/28,"RT @CNBCnow: Apple's cash hoard is now $194,000,000,000. $AAPL"
2015/4/28,RT @StockTwits: This chart tells you everything about Apple's earnings -&gt;
2015/4/28,"RT @YahooFinance: Apple reveals Q2 beat, ups share buyback and quarterly dividend."
2015/4/28,$AAPL #AAPL Would this have helped today? I call this the turn and burn!
2015/4/28,P/L: Entry was 5.4K shares @ 48.68ish out 40.6 for $44K. Lucky Lucky!! $AAN $AAPL $AERI $AMCN $EIGI $MSFT $PBR $TWTR
2015/4/28,$AAPL received a new alert. Find out why at
2015/4/28,#KCA #VoteJKT48ID VisualStockRSRC: $AAPL - MARKET SNAPSHOT: U.S. Stocks: Fed Jitters Send Futures Into The Red
2015/4/28,"Must join site $GERN 

Click Here:"
2015/4/28,"$AAPL is severely undervalued. It's y/y growth, share repurchases, div distributions, R&amp;D, mgmt, new products, etc all equate to higher val"
2015/4/28,$BABA May 7 BEFORE the OPEN
2015/4/28,May you have great $AAPL #trade luck. @Hedgology  @kimonolabs
2015/4/28,RT @davidwalshblog: $AAPL
2015/4/28,"Q1: $AAPL Grows 30%, U.S. GDP Grows 1%"
2015/4/28,RT @Carl_C_Icahn: $AAPL is still undervalued and misunderstood. Expect to put out another in-depth report within two weeks.
2015/4/28,$AAPL - MARKET SNAPSHOT: U.S. Stocks Fall After Weak Consumer Data
2015/4/28,RT @MexTrader: $AAPL goes red?  Its the end of the world as we know it?
2015/4/28,RT @BerkowitzBT: So much for that record high in $AAPL
2015/4/28,$AAPL finding some support @ S2 130.33. Closing gap (from 2 sessions ago). Vital spot for more downside or a bounce
2015/4/28,"@iampennypicker The bears concern is that $AAPL is becoming a 1 product co. I do not agree. But, earnings may have peaked. Buy on dips. IMO"
2015/4/28,Swingin' with $AAPL
2015/4/28,slight delay in my appearance. bumped by $F CFO is cool w/me ;-) talk $AAPL $tsla etc @TripleDTrader live
2015/4/28,$AAPL I find it interesting no analyst asked Tim Cook if $AAPL has any new products coming in the near future (in the next year)
2015/4/28,Who woulda thunk it? $AAPL
2015/4/28,Think am basically over for today Traded Some $AAPL calls lost a nice amount Traded $CALM and $MSFT options with gains basically a little
2015/4/28,@hibradely $AAPL ...There's a list of Apple followers on Market Guru -
2015/4/28,After-Hours News: Apple Inc (AAPL) Stock Price Soars To All-Time High After iPhone…
2015/4/28,RT @Stockaholics: Platinum Members Saw Penny Stock Picks Gain Over 1400% In 4 Months! Go Platinum:
